01300;2;10127342;236,00
01302;1;10006814;5677,00
01303;3;10228420;4909,00
01306;3;10137432;2172,00
01309;1;10204750;3226,00
01310;2;10126224;2557,00
01311;1;10189791;2861,00
01315;1;10275865;717,00
01319;3;10245310;3115,00
01320;3;10029617;2873,00
01321;3;10077478;2223,00
01322;3;10089708;1745,00
01325;1;10034360;5761,00
01328;3;10038410;500,00
01331;1;10073911;3887,00
01334;3;10159558;2923,00
01337;1;10095101;745,00
01339;2;10036107;1878,00
01341;2;10130336;4535,00
01342;3;10058055;846,00
01344;1;10254445;1064,00
01345;3;10267763;2357,00
01348;2;10093191;4035,00
01351;2;10228662;3456,00
01353;3;10119768;3191,00
01357;3;10248925;5841,00
01358;3;10199951;5317,00
01359;1;10152336;5864,00
01361;1;10280122;1281,00
01363;3;10004962;2397,00
01364;1;10128862;4580,00
01368;2;10089455;708,00
01369;2;10176279;5438,00
01373;1;10246072;3075,00
01375;3;10234357;5550,00
01378;1;10137392;1944,00
01382;3;10232718;4906,00
01386;1;10030075;3081,00
01387;1;10065608;3035,00
01391;1;10115380;701,00
01393;1;10258036;2808,00
01396;3;10060807;2722,00
01398;2;10215757;1345,00
01400;2;10260462;5241,00
01402;1;10224689;408,00
01406;1;10131324;1407,00
01407;2;10002186;372,00
01408;3;10249009;5735,00
01409;1;10260462;5560,00
01413;1;10263686;307,00
01416;1;10214602;798,00
01418;3;10177096;3309,00
01422;3;10103272;3543,00
01423;1;10073130;915,00
01427;2;10252231;1311,00
01430;3;10009754;3806,00
01431;1;10252121;238,00
01434;1;10045372;1835,00
01438;2;10181400;5534,00
01442;2;10091314;693,00
01443;1;10246839;4755,00
01446;3;10153794;2180,00
01450;3;10019091;2620,00
01452;2;10238084;5972,00
01455;3;10248945;4821,00
01456;2;10029617;2393,00
01458;1;10228931;1692,00
01462;1;10209936;1089,00
01464;2;10016841;331,00
01466;1;10017815;855,00
01469;3;10065937;2185,00
01473;2;10123259;1040,00
01475;2;10234969;3229,00
01476;3;10075043;3356,00
01478;3;10272017;366,00
01479;2;10120702;5272,00
01480;2;10160960;5625,00
01484;1;10181032;1281,00
01485;3;10262566;4688,00
01488;3;10232718;2542,00
01489;3;10053447;5522,00
01492;2;10013486;1937,00
01496;1;10113972;1516,00
01499;3;10126069;3588,00
01500;3;10223226;5420,00
01503;1;10201222;607,00
01505;3;10232486;1453,00
01508;1;10254445;151,00
01512;3;10036107;5682,00
01513;1;10038410;1285,00
01517;1;10017140;993,00
01519;1;10208951;2337,00
01523;3;10179463;5001,00
01524;2;10222064;3092,00
01525;1;10073130;5382,00
01528;1;10145577;3252,00
01530;1;10142521;1016,00
01531;1;10153544;2326,00
01534;3;10267139;2545,00
01537;2;10252121;981,00
01538;1;10219386;4537,00
01540;1;10197363;442,00
01542;1;10118673;4188,00
01543;1;10063048;1797,00
01547;1;10252121;3818,00
01551;3;10021207;392,00
01554;2;10149334;3510,00
01558;3;10274440;4199,00
01562;1;10231816;1874,00
01564;2;10062674;4036,00
01566;3;10252776;3997,00
01568;3;10215098;191,00
01570;3;10058190;2642,00
01572;3;10230930;958,00
01576;1;10014354;2516,00
01577;1;10261634;3728,00
01580;3;10100857;4701,00
01584;2;10023240;1956,00
01588;1;10192665;5667,00
01590;1;10101706;1836,00
01593;2;10238084;3344,00
01597;3;10031161;5904,00
01599;3;10131471;621,00
01603;3;10246469;4026,00
01606;2;10015090;3462,00
01609;1;10240148;2099,00
01612;3;10105561;5965,00
01615;3;10071744;4141,00
01617;2;10141946;3591,00
01619;3;10014098;3829,00
01620;2;10083056;2339,00
01622;1;10260166;4264,00
01625;3;10231726;3279,00
01628;3;10098953;304,00
01631;1;10248654;91,00
01632;1;10042036;5744,00
01634;1;10260957;75,00
01637;1;10139875;5030,00
01638;1;10092451;5961,00
01640;3;10224689;3784,00
01642;1;10123259;1045,00
01644;3;10211928;2328,00
01646;1;10108198;77,00
01648;1;10051973;1715,00
01652;2;10210220;1003,00
01655;2;10091314;5620,00
01656;2;10124629;4035,00
01657;1;10068500;5363,00
01659;3;10247648;4046,00
01661;1;10193773;1095,00
01665;3;10137040;3941,00
01667;1;10184485;4877,00
01671;1;10161951;3169,00
01674;1;10210578;557,00
01677;1;10020557;5576,00
01678;1;10008114;4711,00
01679;3;10182711;4250,00
01682;1;10194231;4072,00
01686;3;10193879;5679,00
01689;1;10083976;1562,00
01692;1;10101062;2996,00
01695;2;10226418;3360,00
01696;2;10239468;1367,00
01700;2;10254556;1973,00
01703;2;10130270;2970,00
01704;1;10059903;3640,00
01708;1;10164796;721,00
01712;1;10254556;453,00
01713;3;10182943;3111,00
01717;1;10217413;2433,00
01721;3;10149395;2538,00
01724;3;10202925;517,00
01727;2;10202925;4572,00
01728;3;10170824;5382,00
01732;3;10160225;4646,00
01733;3;10212060;1658,00
01735;1;10044585;2701,00
01736;1;10164796;4913,00
01740;2;10152901;2301,00
01743;1;10010546;1106,00
01746;2;10173161;118,00
01747;1;10062515;661,00
01748;2;10266055;4814,00
01749;2;10187836;1053,00
01753;2;10214862;4980,00
01756;3;10103364;3239,00
01760;2;10232718;2228,00
01762;3;10009480;3646,00
01766;3;10238003;5692,00
01767;2;10125049;4234,00
01771;2;10090593;2730,00
01772;2;10036400;4710,00
01773;3;10093613;2034,00
01777;3;10204403;4995,00
01779;1;10083976;2961,00
01783;1;10157841;5082,00
01784;1;10231816;4747,00
01785;3;10073691;3868,00
01787;3;10085866;3421,00
01790;1;10180845;5734,00
01793;2;10119768;2792,00
01797;1;10004239;5621,00
01801;1;10247555;1773,00
01805;3;10133658;3156,00
01808;1;10025602;3264,00
01811;2;10021207;4038,00
01813;2;10019164;3836,00
01815;2;10099876;4326,00
01817;2;10259935;4490,00
01818;1;10195495;5849,00
01819;1;10126483;4018,00
01820;1;10138642;5414,00
01824;2;10011832;3607,00
01825;1;10001275;1078,00
01828;3;10049280;5707,00
01831;1;10154662;1492,00
01832;2;10167432;5077,00
01836;3;10103364;729,00
01838;2;10035857;3750,00
01839;1;10096604;2183,00
01841;3;10130075;1100,00
01845;1;10105599;2546,00
01848;1;10255410;4684,00
01849;1;10020381;3205,00
01852;1;10217084;3051,00
01856;1;10156649;847,00
01858;3;10005605;4784,00
01861;1;10034360;3539,00
01862;2;10099046;3591,00
01863;3;10260321;4350,00
01866;2;10257129;754,00
01870;3;10158576;5418,00
01873;2;10057013;4508,00
01877;1;10208022;4411,00
01878;3;10253461;2854,00
01882;1;10098953;4996,00
01886;3;10190537;521,00
01888;3;10164043;5458,00
01890;2;10237038;4696,00
01894;2;10240148;3573,00
01898;3;10041825;4992,00
01900;3;10266731;3800,00
01902;1;10003110;3461,00
01903;3;10034758;2274,00
01907;3;10214953;5136,00
01908;1;10041287;2132,00
01912;2;10066501;4402,00
01915;3;10139596;5447,00
01918;2;10125215;450,00
01922;1;10101224;4452,00
01926;2;10145222;3181,00
01930;3;10187326;4308,00
01934;3;10128567;2126,00
01938;3;10178423;194,00
01941;3;10009088;5717,00
01944;1;10107505;2853,00
01946;2;10112474;5791,00
01947;1;10147276;582,00
01949;1;10227005;4505,00
01950;2;10149191;1494,00
01954;3;10229554;704,00
01957;2;10125783;2024,00
01961;3;10203344;2470,00
01963;2;10152336;3334,00
01967;1;10224634;200,00
01971;1;10004602;3698,00
01972;1;10166340;4001,00
01976;1;10085866;4832,00
01978;3;10222386;1607,00
01979;3;10263320;2458,00
01980;2;10177241;580,00
01982;3;10267210;185,00
01983;1;10218888;2326,00
01986;2;10139058;595,00
01987;3;10043885;2024,00
01988;3;10252121;289,00
01990;1;10088918;2096,00
01992;3;10046194;1000,00
01996;1;10127734;20,00
02000;2;10055379;1978,00
02004;1;10071487;1775,00
02007;3;10263862;4936,00
02008;1;10187101;1691,00
02010;1;10233257;3136,00
02013;2;10234239;3502,00
02015;3;10195966;5231,00
02019;2;10066166;4375,00
02021;2;10095012;3151,00
02023;2;10224819;4324,00
02025;1;10276860;1347,00
02029;1;10275478;4014,00
02031;1;10237867;1889,00
02035;3;10275335;373,00
02039;2;10200296;5009,00
02040;1;10204946;866,00
02043;1;10232230;2927,00
02047;3;10238532;3372,00
02051;3;10275992;2576,00
02055;1;10127951;4201,00
02059;1;10123521;4054,00
02061;1;10254994;3856,00
02065;3;10081147;4564,00
02069;1;10094643;5377,00
02070;3;10010170;1241,00
02071;1;10020467;3568,00
02074;2;10271335;348,00
02075;1;10256453;5286,00
02076;1;10000500;5501,00
02080;2;10222084;391,00
02081;1;10049817;4680,00
02085;3;10187714;2737,00
02088;2;10224386;3056,00
02090;3;10123722;706,00
02094;3;10256195;1781,00
02096;3;10090797;566,00
02098;1;10276631;5364,00
02099;1;10259208;4224,00
02102;1;10018591;3619,00
02103;2;10041882;2703,00
02107;3;10130922;2213,00
02111;1;10204529;2840,00
02114;1;10030614;5712,00
02118;3;10162618;5812,00
02121;1;10273885;1687,00
02124;1;10268924;5441,00
02125;1;10059660;3908,00
02127;1;10176929;2451,00
02130;3;10213666;3842,00
02132;1;10050672;5615,00
02136;1;10136075;3682,00
02139;1;10063632;5354,00
02143;3;10199300;4387,00
02146;2;10213444;4070,00
02150;3;10047908;5517,00
02152;3;10042975;2883,00
02156;2;10192268;3804,00
02160;3;10200012;1132,00
02162;2;10053447;769,00
02166;3;10151687;142,00
02170;1;10206916;3529,00
02173;3;10233997;2569,00
02175;3;10091851;5991,00
02176;3;10035857;942,00
02179;2;10108972;741,00
02181;3;10233022;2926,00
02185;1;10234495;1726,00
02186;1;10133790;5816,00
02190;1;10177593;5883,00
02194;1;10279096;1668,00
02196;1;10067488;5362,00
02199;1;10160711;5668,00
02202;1;10138007;5985,00
02206;1;10139875;4262,00
02208;2;10166340;5723,00
02210;1;10096982;5675,00
02214;3;10209743;3858,00
02216;1;10075361;3692,00
02220;1;10199250;4550,00
02224;3;10128567;1817,00
02227;3;10175083;3773,00
02228;1;10166879;2413,00
02232;1;10146520;1591,00
02234;1;10046599;2432,00
02237;1;10108517;3074,00
02241;3;10201122;5559,00
02242;3;10274000;1013,00
02243;1;10163907;262,00
02244;3;10038654;1852,00
02245;3;10226746;4926,00
02247;3;10188758;235,00
02251;2;10032513;4785,00
02252;1;10018488;4103,00
02253;1;10017491;1759,00
02255;1;10252776;3788,00
02258;3;10066596;2542,00
02261;1;10145577;5213,00
02263;3;10214953;3222,00
02264;2;10006525;242,00
02268;2;10034360;1577,00
02269;1;10225799;4849,00
02273;3;10277667;3943,00
02277;3;10166879;3449,00
02278;3;10228816;147,00
02281;2;10224129;5729,00
02282;3;10183232;310,00
02285;2;10038673;1515,00
02286;1;10249009;5653,00
02290;3;10262595;775,00
02292;3;10199701;3634,00
02294;1;10083976;1505,00
02297;3;10174635;4534,00
02300;1;10154203;3497,00
02301;3;10206236;525,00
02304;1;10116567;1924,00
02306;1;10027248;630,00
02308;1;10020557;3822,00
02311;3;10157696;5859,00
02314;3;10219386;1982,00
02316;3;10143269;283,00
02320;2;10066166;1618,00
02322;1;10190965;2005,00
02326;2;10014220;3344,00
02329;2;10157253;3926,00
02331;3;10160029;2125,00
02335;1;10071487;5025,00
02338;1;10026584;295,00
02341;3;10236745;1214,00
02342;3;10105599;3404,00
02344;1;10078548;2186,00
02347;1;10109299;5412,00
02349;3;10047306;2787,00
02351;2;10013292;2188,00
02353;3;10124054;1328,00
02355;1;10155030;3249,00
02356;1;10022619;1865,00
02359;3;10279778;4397,00
02362;3;10070052;4207,00
02366;2;10009754;4692,00
02370;1;10181454;2075,00
02374;3;10134665;2191,00
02376;2;10272159;3108,00
02379;3;10041526;1435,00
02382;2;10070242;3626,00
02384;1;10236462;991,00
02386;1;10093377;892,00
02388;2;10009754;2916,00
02392;1;10166060;4754,00
02396;2;10093810;259,00
02398;1;10202481;4781,00
02401;3;10086900;2063,00
02402;1;10244877;4855,00
02404;2;10231438;3508,00
02407;1;10149633;3164,00
02409;2;10116242;3544,00
02410;3;10018488;5460,00
02413;2;10188829;2448,00
02415;1;10026492;1140,00
02416;1;10091924;3804,00
02419;2;10073826;3832,00
02421;3;10017259;4761,00
02422;1;10177241;4318,00
02423;3;10246580;464,00
02426;1;10171628;4757,00
02427;2;10044166;714,00
02429;1;10136815;4198,00
02433;1;10041287;4783,00
02437;1;10146520;4041,00
02439;2;10125443;5565,00
02442;3;10195808;5041,00
02445;1;10014276;1904,00
02449;3;10006139;4526,00
02453;1;10111173;2246,00
02457;1;10228816;1011,00
02460;2;10237133;1810,00
02463;1;10179989;2901,00
02466;1;10003629;4904,00
02467;2;10195079;2195,00
02469;1;10134070;298,00
02473;3;10138386;303,00
02474;1;10004144;4594,00
02476;1;10058055;111,00
02477;2;10160363;4557,00
02479;1;10105561;1055,00
02483;2;10265568;4038,00
02486;1;10181694;1425,00
02489;3;10273633;1196,00
02492;1;10121133;1215,00
02493;1;10276631;731,00
02497;3;10199951;5295,00
02498;1;10224928;3395,00
02499;2;10063303;5635,00
02502;3;10188758;600,00
02506;1;10214322;3051,00
02510;1;10059396;4923,00
02511;2;10255410;3275,00
02514;3;10035857;2036,00
02516;1;10147561;5489,00
02519;3;10194032;2688,00
02523;3;10068398;5677,00
02524;3;10129912;5997,00
02525;3;10178760;2796,00
02526;1;10244877;2337,00
02530;3;10197718;4825,00
02532;1;10231139;445,00
02535;1;10089916;2074,00
02538;1;10022218;4017,00
02540;1;10119139;1706,00
02544;1;10070883;2082,00
02547;1;10129603;5441,00
02551;2;10156649;453,00
02553;2;10160537;2405,00
02556;3;10227113;290,00
02560;1;10166879;5428,00
02562;1;10058963;258,00
02566;2;10142575;5272,00
02567;1;10166879;406,00
02570;2;10174727;5413,00
02574;1;10114843;1124,00
02575;3;10218888;614,00
02578;2;10033767;5351,00
02580;3;10024233;2676,00
02583;2;10254880;5161,00
02585;1;10163459;4234,00
02588;3;10017021;4233,00
02591;3;10098280;4102,00
02592;3;10131324;5042,00
02594;1;10153544;4287,00
02598;3;10137116;3276,00
02602;2;10093027;3953,00
02606;2;10097305;2008,00
02607;3;10022890;4897,00
02611;3;10002763;962,00
02612;2;10016440;5808,00
02614;1;10227177;1478,00
02617;1;10167432;5548,00
02618;1;10222448;2546,00
02621;1;10179989;1028,00
02622;1;10107690;1257,00
02626;1;10230528;3640,00
02629;3;10118409;938,00
02633;1;10126224;3024,00
02636;3;10142424;2926,00
02638;1;10176279;3204,00
02639;1;10021435;2266,00
02642;1;10081339;437,00
02644;2;10219520;3438,00
02648;1;10116031;3156,00
02652;2;10109856;4997,00
02653;3;10197789;3727,00
02656;1;10059903;3251,00
02657;1;10253256;5665,00
02659;2;10265049;5268,00
02660;3;10096604;2982,00
02663;1;10240183;4267,00
02665;3;10176140;807,00
